name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags
Bi2Sr2Ca2Cu3O10,1208,Curie,109.0,False,2,"{'Bi': 2.0, 'Sr': 2.0, 'Ca': 2.0, 'Cu': 3.0, 'O': 10.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ErFe5Al7,1207,Curie,201.0,False,1,"{'Er': 1.0, 'Fe': 5.0, 'Al': 7.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HoS,1206,Néel,20.0,False,2,"{'Ho': 1.0, 'S': 1.0}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ErNi4B,1205,Curie,10.0,False,1,"{'Er': 1.0, 'Ni': 4.0, 'B': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
PrFe11Ti,1204,Curie,275.5,False,4,"{'Pr': 1.0, 'Fe': 11.0, 'Ti': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tm3Co,1203,Curie,5.666666666666667,False,3,"{'Tm': 3.0, 'Co': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
HfN,1202,Curie,8.0,False,1,"{'Hf': 1.0, 'N': 1.0}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Gd60Co26Al14,1200,Curie,79.0,False,2,"{'Gd': 60.0, 'Co': 26.0, 'Al': 14.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CeNi2Al5,1198,Néel,2.0,False,1,"{'Ce': 1.0, 'Ni': 2.0, 'Al': 5.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DyCu2Si2,1197,Néel,9.0,False,2,"{'Dy': 1.0, 'Cu': 2.0, 'Si': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pr2CuGa12,1196,Néel,8.0,False,2,"{'Pr': 2.0, 'Cu': 1.0, 'Ga': 12.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CoFeMnO4,1195,Curie,473.0,False,1,"{'Co': 1.0, 'Fe': 1.0, 'Mn': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
K2LaNb5O15,1194,Curie,180.0,False,2,"{'K': 2.0, 'La': 1.0, 'Nb': 5.0, 'O': 15.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NiMnIn,1193,Curie,240.0,False,1,"{'Ni': 1.0, 'Mn': 1.0, 'In': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NdAs,1192,Néel,12.0,False,2,"{'Nd': 1.0, 'As': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe70Gd10Cr8B12,1190,Curie,405.0,False,1,"{'Fe': 70.0, 'Gd': 10.0, 'Cr': 8.0, 'B': 12.0}",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Rh2FeGe,1189,Curie,490.0,False,2,"{'Rh': 2.0, 'Fe': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DyPtGa,1187,Néel,11.0,False,3,"{'Dy': 1.0, 'Pt': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ni83Cr9Fe8,1186,Curie,345.0,False,2,"{'Ni': 83.0, 'Cr': 9.0, 'Fe': 8.0}",True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
La2MnRuO6,1185,Curie,234.0,False,2,"{'La': 2.0, 'Mn': 1.0, 'Ru': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ErZnSn2,1184,Néel,3.0,False,4,"{'Er': 1.0, 'Zn': 1.0, 'Sn': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CuAlO2,1183,Néel,24.0,False,2,"{'Cu': 1.0, 'Al': 1.0, 'O': 2.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Li3Mn10Fe8O28,1182,Curie,275.0,False,1,"{'Li': 3.0, 'Mn': 10.0, 'Fe': 8.0, 'O': 28.0}",True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CuO,1181,Néel,247.05555555555557,False,54,"{'Cu': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Y2Fe16Ti,1180,Curie,400.0,False,1,"{'Y': 2.0, 'Fe': 16.0, 'Ti': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pd2ErSn,1179,Curie,1.0,False,2,"{'Pd': 2.0, 'Er': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DyNi3,1178,Curie,67.0,False,2,"{'Dy': 1.0, 'Ni': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
GdRh2Si2,1177,Néel,106.5,False,4,"{'Gd': 1.0, 'Rh': 2.0, 'Si': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Ni38Fe12Mn32Ga18,1176,Curie,340.0,False,1,"{'Ni': 38.0, 'Fe': 12.0, 'Mn': 32.0, 'Ga': 18.0}",True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GaFeO,1175,Néel,210.0,False,2,"{'Ga': 1.0, 'Fe': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LaCdMn,1174,Curie,148.0,False,1,"{'La': 1.0, 'Cd': 1.0, 'Mn': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HoCo5Ga7,1173,Curie,294.0,False,2,"{'Ho': 1.0, 'Co': 5.0, 'Ga': 7.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mn5PB2,1171,Curie,302.0,False,2,"{'Mn': 5.0, 'P': 1.0, 'B': 2.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe64Cr4Tb5B23Nb4,1170,Curie,368.0,False,1,"{'Fe': 64.0, 'Cr': 4.0, 'Tb': 5.0, 'B': 23.0, 'Nb': 4.0}",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Er50Al7Co20Y6,1169,Curie,52.0,False,1,"{'Er': 50.0, 'Al': 7.0, 'Co': 20.0, 'Y': 6.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
SmFe3,1168,Curie,650.0,False,1,"{'Sm': 1.0, 'Fe': 3.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
HoPtGe,1167,Néel,6.0,False,3,"{'Ho': 1.0, 'Pt': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Pt,1165,Curie,263.8,False,15,{'Pt': 1.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eu2MgIrO6,1164,Néel,10.0,False,1,"{'Eu': 2.0, 'Mg': 1.0, 'Ir': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
DyFeMnO5,1162,Curie,178.0,False,1,"{'Dy': 1.0, 'Fe': 1.0, 'Mn': 1.0, 'O': 5.0}",True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TlCrO3,1161,Néel,85.0,False,5,"{'Tl': 1.0, 'Cr': 1.0, 'O': 3.0}",True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe45Ni10Cr,1160,Curie,494.0,False,1,"{'Fe': 45.0, 'Ni': 10.0, 'Cr': 1.0}",True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cr14,1159,Curie,293.0,False,2,{'Cr': 14.0},True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tb5Sn3,1158,Néel,62.0,False,4,"{'Tb': 5.0, 'Sn': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Nd(Fe,1157,Curie,508.0,False,4,{'Nd': 1.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
MgMnFeO4,1156,Curie,411.0,False,1,"{'Mg': 1.0, 'Mn': 1.0, 'Fe': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ni35Fe15Cr,1154,Curie,362.0,False,1,"{'Ni': 35.0, 'Fe': 15.0, 'Cr': 1.0}",True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MnP,1153,Curie,269.1875,False,16,"{'Mn': 1.0, 'P': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nd2Fe15Ga2,1152,Curie,554.0,False,1,"{'Nd': 2.0, 'Fe': 15.0, 'Ga': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
NiTiSb,1151,Curie,0.0,False,1,"{'Ni': 1.0, 'Ti': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe76Al2Si8B14,1150,Curie,717.0,False,1,"{'Fe': 76.0, 'Al': 2.0, 'Si': 8.0, 'B': 14.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HoCoAl,1149,Curie,10.0,False,2,"{'Ho': 1.0, 'Co': 1.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TbNiSn,1147,Néel,8.0,False,2,"{'Tb': 1.0, 'Ni': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ba3Fe2WO9,1146,Néel,223.0,False,1,"{'Ba': 3.0, 'Fe': 2.0, 'W': 1.0, 'O': 9.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tb2Co2I,1145,Curie,96.0,False,1,"{'Tb': 2.0, 'Co': 2.0, 'I': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EuAuCd,1144,Curie,28.0,False,1,"{'Eu': 1.0, 'Au': 1.0, 'Cd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CeIrAl,1143,Curie,4.0,False,2,"{'Ce': 1.0, 'Ir': 1.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CrGeTe3,1142,Curie,35.0,False,1,"{'Cr': 1.0, 'Ge': 1.0, 'Te': 3.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bi2Mn4O10,1141,Néel,84.4,False,5,"{'Bi': 2.0, 'Mn': 4.0, 'O': 10.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sr2RuO4,1140,Curie,8.85,False,20,"{'Sr': 2.0, 'Ru': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe65Ni27Mn8,1139,Curie,250.0,False,1,"{'Fe': 65.0, 'Ni': 27.0, 'Mn': 8.0}",True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EuPtSn,1138,Néel,14.5,False,4,"{'Eu': 1.0, 'Pt': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Pr2NiMnO6,1137,Curie,212.5,False,2,"{'Pr': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pr16Au3Al10,1136,Curie,19.0,False,2,"{'Pr': 16.0, 'Au': 3.0, 'Al': 10.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NiO,1135,Néel,508.55,False,80,"{'Ni': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CoPt3,1134,Curie,545.0,False,1,"{'Co': 1.0, 'Pt': 3.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GdPd3B,1133,Néel,8.0,False,2,"{'Gd': 1.0, 'Pd': 3.0, 'B': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Tl2Mn2O7,1132,Curie,142.0,False,2,"{'Tl': 2.0, 'Mn': 2.0, 'O': 7.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ce2O2FeSe2,1131,Néel,171.0,False,2,"{'Ce': 2.0, 'O': 2.0, 'Fe': 1.0, 'Se': 2.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SrLaMnReO6,1130,Curie,193.5,False,2,"{'Sr': 1.0, 'La': 1.0, 'Mn': 1.0, 'Re': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FeCO3,1129,Curie,595.9090909090909,False,11,"{'Fe': 1.0, 'C': 1.0, 'O': 3.0}",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CePdGa6,1128,Néel,6.2,False,5,"{'Ce': 1.0, 'Pd': 1.0, 'Ga': 6.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NaFeSi2O6,1127,Néel,7.0,False,3,"{'Na': 1.0, 'Fe': 1.0, 'Si': 2.0, 'O': 6.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CdFe2O4,1126,Curie,10.0,False,2,"{'Cd': 1.0, 'Fe': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe2NiGe,1125,Curie,685.0,False,1,"{'Fe': 2.0, 'Ni': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ni4Nb2O9,1124,Curie,76.0,False,1,"{'Ni': 4.0, 'Nb': 2.0, 'O': 9.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SmCu6,1123,Néel,7.0,False,2,"{'Sm': 1.0, 'Cu': 6.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ErFe9Mn3H,1122,Curie,360.0,False,1,"{'Er': 1.0, 'Fe': 9.0, 'Mn': 3.0, 'H': 1.0}",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Pu2Pt3Si5,1121,Curie,45.5,False,4,"{'Pu': 2.0, 'Pt': 3.0, 'Si': 5.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd21,1120,Curie,420.0,False,1,{'Gd': 21.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Dy3Ni,1119,Néel,38.0,False,2,"{'Dy': 3.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tb6FeBi2,1118,Curie,111.6,False,5,"{'Tb': 6.0, 'Fe': 1.0, 'Bi': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ni83Fe10V7,1117,Curie,486.0,False,1,"{'Ni': 83.0, 'Fe': 10.0, 'V': 7.0}",True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hf,1116,Curie,537.25,False,8,{'Hf': 1.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NdFe4P12,1115,Curie,1.0,False,1,"{'Nd': 1.0, 'Fe': 4.0, 'P': 12.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
NaZn13,1114,Curie,706.6666666666666,False,3,"{'Na': 1.0, 'Zn': 13.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Er2Cu2In,1113,Curie,32.0,False,1,"{'Er': 2.0, 'Cu': 2.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
LaGe5,1112,Curie,6.0,False,1,"{'La': 1.0, 'Ge': 5.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd2Ni2Mg,1111,Néel,41.75,False,12,"{'Gd': 2.0, 'Ni': 2.0, 'Mg': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
NiBi,1110,Néel,133.5,False,4,"{'Ni': 1.0, 'Bi': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe2FeSi,1109,Curie,863.0,False,1,"{'Fe': 3.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PrO2,1108,Néel,14.0,False,2,"{'Pr': 1.0, 'O': 2.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ce2Sc3Ge4,1107,Néel,4.0,False,2,"{'Ce': 2.0, 'Sc': 3.0, 'Ge': 4.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd3Co8Sn4,1106,Curie,102.0,False,1,"{'Gd': 3.0, 'Co': 8.0, 'Sn': 4.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Fe(0,1105,Curie,210.0,False,1,{'Fe': 1.0},True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd3Ni6Al2,1104,Néel,120.0,False,2,"{'Gd': 3.0, 'Ni': 6.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Ce2Pt9Al16,1103,Néel,3.0,False,2,"{'Ce': 2.0, 'Pt': 9.0, 'Al': 16.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BFOCa030,1102,Néel,643.0,False,1,"{'B': 1.0, 'F': 1.0, 'O': 1.0, 'Ca': 30.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Al86Gd6Zr8,1101,Néel,136.5,False,4,"{'Al': 86.0, 'Gd': 6.0, 'Zr': 8.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Ba2ScOsO6,1100,Néel,93.0,False,1,"{'Ba': 2.0, 'Sc': 1.0, 'Os': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ni2MnGa,1099,Curie,365.9,False,30,"{'Ni': 2.0, 'Mn': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe60Mn20B20,1096,Curie,0.0,False,1,"{'Fe': 60.0, 'Mn': 20.0, 'B': 20.0}",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sr2CoReO6,1094,Néel,65.0,False,1,"{'Sr': 2.0, 'Co': 1.0, 'Re': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NbSe2,1093,Curie,7.0,False,1,"{'Nb': 1.0, 'Se': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe7Nd,1092,Curie,397.0,False,2,"{'Fe': 7.0, 'Nd': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
GdCrO3,1090,Néel,169.0,False,3,"{'Gd': 1.0, 'Cr': 1.0, 'O': 3.0}",True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CsCl,1088,Curie,520.0,False,1,"{'Cs': 1.0, 'Cl': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pr2Fe23B3,1087,Curie,332.0,False,2,"{'Pr': 2.0, 'Fe': 23.0, 'B': 3.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mn41,1086,Curie,200.0,False,1,{'Mn': 41.0},True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tm6V4Al43,1085,Néel,2.0,False,3,"{'Tm': 6.0, 'V': 4.0, 'Al': 43.0}",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CaCuMn6O12,1084,Curie,2.0,False,1,"{'Ca': 1.0, 'Cu': 1.0, 'Mn': 6.0, 'O': 12.0}",True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GdPd,1083,Curie,40.0,False,1,"{'Gd': 1.0, 'Pd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
GdN,1082,Curie,112.66666666666669,False,9,"{'Gd': 1.0, 'N': 1.0}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Ho12Co7,1081,Curie,30.0,False,2,"{'Ho': 12.0, 'Co': 7.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Co2VSb,1080,Curie,331.0,False,2,"{'Co': 2.0, 'V': 1.0, 'Sb': 1.0}",True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Co39Ni33Al28,1078,Curie,380.0,False,1,"{'Co': 39.0, 'Ni': 33.0, 'Al': 28.0}",True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
